article_id,question_id,part_id,question_number,article_number,article_title,citation_label,parse_status,segment_count,segment_types,missing_segment_types,char_count,warning_types,suspiciously_short,source_url
st.ii-ii.q108.a003,st.ii-ii.q108,ii-ii,108,3,The manner of taking vengeance,II-II q.108 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1903,[],False,https://www.newadvent.org/summa/3108.htm#article3
st.ii-ii.q108.a004,st.ii-ii.q108,ii-ii,108,4,On whom should vengeance be taken?,II-II q.108 a.4,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5835,[],False,https://www.newadvent.org/summa/3108.htm#article4
st.ii-ii.q109.a001,st.ii-ii.q109,ii-ii,109,1,Is truth a virtue?,II-II q.109 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2431,[],False,https://www.newadvent.org/summa/3109.htm#article1
st.ii-ii.q109.a002,st.ii-ii.q109,ii-ii,109,2,Is it a special virtue?,II-II q.109 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2737,[],False,https://www.newadvent.org/summa/3109.htm#article2
st.ii-ii.q109.a003,st.ii-ii.q109,ii-ii,109,3,Is it a part of justice?,II-II q.109 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3518,[],False,https://www.newadvent.org/summa/3109.htm#article3
st.ii-ii.q109.a004,st.ii-ii.q109,ii-ii,109,4,Does it incline to that which is less?,II-II q.109 a.4,partial,1,"[""resp""]","[""ad""]",1635,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3109.htm#article4
st.ii-ii.q110.a001,st.ii-ii.q110,ii-ii,110,1,"Is lying, as containing falsehood, always opposed to truth?",II-II q.110 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3753,[],False,https://www.newadvent.org/summa/3110.htm#article1
st.ii-ii.q110.a002,st.ii-ii.q110,ii-ii,110,2,The species of lying,II-II q.110 a.2,partial,1,"[""resp""]","[""ad""]",3522,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3110.htm#article2
st.ii-ii.q110.a003,st.ii-ii.q110,ii-ii,110,3,Is lying always a sin?,II-II q.110 a.3,ok,7,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5939,[],False,https://www.newadvent.org/summa/3110.htm#article3
st.ii-ii.q110.a004,st.ii-ii.q110,ii-ii,110,4,Is it always a mortal sin?,II-II q.110 a.4,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5169,[],False,https://www.newadvent.org/summa/3110.htm#article4
st.ii-ii.q111.a001,st.ii-ii.q111,ii-ii,111,1,Is all dissimulation a sin?,II-II q.111 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3678,[],False,https://www.newadvent.org/summa/3111.htm#article1
st.ii-ii.q111.a002,st.ii-ii.q111,ii-ii,111,2,Is hypocrisy dissimulation?,II-II q.111 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2465,[],False,https://www.newadvent.org/summa/3111.htm#article2
st.ii-ii.q111.a003,st.ii-ii.q111,ii-ii,111,3,Is it opposed to truth?,II-II q.111 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2747,[],False,https://www.newadvent.org/summa/3111.htm#article3
st.ii-ii.q111.a004,st.ii-ii.q111,ii-ii,111,4,Is it a mortal sin?,II-II q.111 a.4,partial,1,"[""resp""]","[""ad""]",1593,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3111.htm#article4
st.ii-ii.q112.a001,st.ii-ii.q112,ii-ii,112,1,To which virtue is it opposed?,II-II q.112 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2689,[],False,https://www.newadvent.org/summa/3112.htm#article1
st.ii-ii.q112.a002,st.ii-ii.q112,ii-ii,112,2,Is it a mortal sin?,II-II q.112 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2577,[],False,https://www.newadvent.org/summa/3112.htm#article2
st.ii-ii.q113.a001,st.ii-ii.q113,ii-ii,113,1,Is irony a sin?,II-II q.113 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2494,[],False,https://www.newadvent.org/summa/3113.htm#article1
st.ii-ii.q113.a002,st.ii-ii.q113,ii-ii,113,2,Its comparison with boasting,II-II q.113 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2336,[],False,https://www.newadvent.org/summa/3113.htm#article2
st.ii-ii.q114.a001,st.ii-ii.q114,ii-ii,114,1,Is it a special virtue?,II-II q.114 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3262,[],False,https://www.newadvent.org/summa/3114.htm#article1
st.ii-ii.q114.a002,st.ii-ii.q114,ii-ii,114,2,Is it a part of justice?,II-II q.114 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1747,[],False,https://www.newadvent.org/summa/3114.htm#article2
st.ii-ii.q115.a001,st.ii-ii.q115,ii-ii,115,1,Is flattery a sin?,II-II q.115 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2700,[],False,https://www.newadvent.org/summa/3115.htm#article1
st.ii-ii.q115.a002,st.ii-ii.q115,ii-ii,115,2,Is it a mortal sin?,II-II q.115 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2249,[],False,https://www.newadvent.org/summa/3115.htm#article2
st.ii-ii.q116.a001,st.ii-ii.q116,ii-ii,116,1,Is it opposed to the virtue of friendship?,II-II q.116 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1511,[],False,https://www.newadvent.org/summa/3116.htm#article1
st.ii-ii.q116.a002,st.ii-ii.q116,ii-ii,116,2,Its comparison with flattery,II-II q.116 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2042,[],False,https://www.newadvent.org/summa/3116.htm#article2
st.ii-ii.q117.a001,st.ii-ii.q117,ii-ii,117,1,Is liberality a virtue?,II-II q.117 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3164,[],False,https://www.newadvent.org/summa/3117.htm#article1
st.ii-ii.q117.a002,st.ii-ii.q117,ii-ii,117,2,What is its matter?,II-II q.117 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1647,[],False,https://www.newadvent.org/summa/3117.htm#article2
st.ii-ii.q117.a003,st.ii-ii.q117,ii-ii,117,3,Its act,II-II q.117 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2456,[],False,https://www.newadvent.org/summa/3117.htm#article3
st.ii-ii.q117.a004,st.ii-ii.q117,ii-ii,117,4,Does it pertain thereto to give rather than to take?,II-II q.117 a.4,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3107,[],False,https://www.newadvent.org/summa/3117.htm#article4
st.ii-ii.q117.a005,st.ii-ii.q117,ii-ii,117,5,Is liberality a part of justice?,II-II q.117 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1518,[],False,https://www.newadvent.org/summa/3117.htm#article5
st.ii-ii.q117.a006,st.ii-ii.q117,ii-ii,117,6,Its comparison with other virtues,II-II q.117 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2209,[],False,https://www.newadvent.org/summa/3117.htm#article6
st.ii-ii.q118.a001,st.ii-ii.q118,ii-ii,118,1,Is covetousness a sin?,II-II q.118 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2502,[],False,https://www.newadvent.org/summa/3118.htm#article1
st.ii-ii.q118.a002,st.ii-ii.q118,ii-ii,118,2,Is it a special sin?,II-II q.118 a.2,ok,3,"[""resp"", ""ad"", ""ad""]",[],2097,[],False,https://www.newadvent.org/summa/3118.htm#article2
st.ii-ii.q118.a003,st.ii-ii.q118,ii-ii,118,3,To which virtue it is opposed,II-II q.118 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2110,[],False,https://www.newadvent.org/summa/3118.htm#article3
st.ii-ii.q118.a004,st.ii-ii.q118,ii-ii,118,4,Is it a mortal sin?,II-II q.118 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1605,[],False,https://www.newadvent.org/summa/3118.htm#article4
st.ii-ii.q118.a005,st.ii-ii.q118,ii-ii,118,5,Is it the most grievous of sins?,II-II q.118 a.5,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3632,[],False,https://www.newadvent.org/summa/3118.htm#article5
st.ii-ii.q118.a006,st.ii-ii.q118,ii-ii,118,6,Is it a sin of the flesh or a spiritual sin?,II-II q.118 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1822,[],False,https://www.newadvent.org/summa/3118.htm#article6
st.ii-ii.q118.a007,st.ii-ii.q118,ii-ii,118,7,Is it a capital vice?,II-II q.118 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2212,[],False,https://www.newadvent.org/summa/3118.htm#article7
st.ii-ii.q118.a008,st.ii-ii.q118,ii-ii,118,8,Its daughters,II-II q.118 a.8,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3264,[],False,https://www.newadvent.org/summa/3118.htm#article8
st.ii-ii.q119.a001,st.ii-ii.q119,ii-ii,119,1,Is prodigality opposite to covetousness?,II-II q.119 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2534,[],False,https://www.newadvent.org/summa/3119.htm#article1
st.ii-ii.q119.a002,st.ii-ii.q119,ii-ii,119,2,Is prodigality a sin?,II-II q.119 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2245,[],False,https://www.newadvent.org/summa/3119.htm#article2
st.ii-ii.q119.a003,st.ii-ii.q119,ii-ii,119,3,Is it a graver sin that covetousness?,II-II q.119 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2751,[],False,https://www.newadvent.org/summa/3119.htm#article3
st.ii-ii.q120.a001,st.ii-ii.q120,ii-ii,120,1,"Is ""epikeia"" a virtue?",II-II q.120 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2043,[],False,https://www.newadvent.org/summa/3120.htm#article1
st.ii-ii.q120.a002,st.ii-ii.q120,ii-ii,120,2,Is it a part of justice?,II-II q.120 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2030,[],False,https://www.newadvent.org/summa/3120.htm#article2
st.ii-ii.q121.a001,st.ii-ii.q121,ii-ii,121,1,Is it a gift of the Holy Ghost?,II-II q.121 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2113,[],False,https://www.newadvent.org/summa/3121.htm#article1
st.ii-ii.q121.a002,st.ii-ii.q121,ii-ii,121,2,Which of the beatitudes and fruits corresponds to it?,II-II q.121 a.2,ok,3,"[""resp"", ""ad"", ""ad""]",[],1218,[],False,https://www.newadvent.org/summa/3121.htm#article2
st.ii-ii.q122.a001,st.ii-ii.q122,ii-ii,122,1,Are the precepts of the decalogue precepts of justice?,II-II q.122 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],1947,[],False,https://www.newadvent.org/summa/3122.htm#article1
st.ii-ii.q122.a002,st.ii-ii.q122,ii-ii,122,2,The first precept of the decalogue,II-II q.122 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2878,[],False,https://www.newadvent.org/summa/3122.htm#article2
st.ii-ii.q122.a003,st.ii-ii.q122,ii-ii,122,3,The second,II-II q.122 a.3,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3333,[],False,https://www.newadvent.org/summa/3122.htm#article3
st.ii-ii.q122.a004,st.ii-ii.q122,ii-ii,122,4,The third,II-II q.122 a.4,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],8891,[],False,https://www.newadvent.org/summa/3122.htm#article4
st.ii-ii.q122.a005,st.ii-ii.q122,ii-ii,122,5,The fourth,II-II q.122 a.5,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3027,[],False,https://www.newadvent.org/summa/3122.htm#article5
st.ii-ii.q122.a006,st.ii-ii.q122,ii-ii,122,6,The other six,II-II q.122 a.6,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2654,[],False,https://www.newadvent.org/summa/3122.htm#article6
st.ii-ii.q123.a001,st.ii-ii.q123,ii-ii,123,1,Is fortitude a virtue?,II-II q.123 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3564,[],False,https://www.newadvent.org/summa/3123.htm#article1
st.ii-ii.q123.a002,st.ii-ii.q123,ii-ii,123,2,Is it a special virtue?,II-II q.123 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1797,[],False,https://www.newadvent.org/summa/3123.htm#article2
st.ii-ii.q123.a003,st.ii-ii.q123,ii-ii,123,3,Is fortitude only about fear and daring?,II-II q.123 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1993,[],False,https://www.newadvent.org/summa/3123.htm#article3
st.ii-ii.q123.a004,st.ii-ii.q123,ii-ii,123,4,Is it only about fear of death?,II-II q.123 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1849,[],False,https://www.newadvent.org/summa/3123.htm#article4
st.ii-ii.q123.a005,st.ii-ii.q123,ii-ii,123,5,Is it only in warlike matters?,II-II q.123 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2594,[],False,https://www.newadvent.org/summa/3123.htm#article5
st.ii-ii.q123.a006,st.ii-ii.q123,ii-ii,123,6,Is endurance its chief act?,II-II q.123 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1869,[],False,https://www.newadvent.org/summa/3123.htm#article6
st.ii-ii.q123.a007,st.ii-ii.q123,ii-ii,123,7,Is its action directed to its own good?,II-II q.123 a.7,partial,1,"[""resp""]","[""ad""]",1008,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3123.htm#article7
st.ii-ii.q123.a008,st.ii-ii.q123,ii-ii,123,8,Does it take pleasure in its own action?,II-II q.123 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2771,[],False,https://www.newadvent.org/summa/3123.htm#article8
st.ii-ii.q123.a009,st.ii-ii.q123,ii-ii,123,9,Does fortitude deal chiefly with sudden occurrences?,II-II q.123 a.9,partial,1,"[""resp""]","[""ad""]",1283,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3123.htm#article9
st.ii-ii.q123.a010,st.ii-ii.q123,ii-ii,123,10,Does it make use of anger in its action?,II-II q.123 a.10,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2985,[],False,https://www.newadvent.org/summa/3123.htm#article10
st.ii-ii.q123.a011,st.ii-ii.q123,ii-ii,123,11,Is it a cardinal virtue?,II-II q.123 a.11,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1803,[],False,https://www.newadvent.org/summa/3123.htm#article11
st.ii-ii.q123.a012,st.ii-ii.q123,ii-ii,123,12,Its comparison with the other cardinal virtues,II-II q.123 a.12,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2299,[],False,https://www.newadvent.org/summa/3123.htm#article12
st.ii-ii.q124.a001,st.ii-ii.q124,ii-ii,124,1,Is martyrdom an act of virtue?,II-II q.124 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2476,[],False,https://www.newadvent.org/summa/3124.htm#article1
st.ii-ii.q124.a002,st.ii-ii.q124,ii-ii,124,2,Of what virtue is it the act?,II-II q.124 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2373,[],False,https://www.newadvent.org/summa/3124.htm#article2
st.ii-ii.q124.a003,st.ii-ii.q124,ii-ii,124,3,The perfection of this act,II-II q.124 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2863,[],False,https://www.newadvent.org/summa/3124.htm#article3
st.ii-ii.q124.a004,st.ii-ii.q124,ii-ii,124,4,The pain of martyrdom,II-II q.124 a.4,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2249,[],False,https://www.newadvent.org/summa/3124.htm#article4
st.ii-ii.q124.a005,st.ii-ii.q124,ii-ii,124,5,Its cause,II-II q.124 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2725,[],False,https://www.newadvent.org/summa/3124.htm#article5
st.ii-ii.q125.a001,st.ii-ii.q125,ii-ii,125,1,Is fear a sin?,II-II q.125 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1745,[],False,https://www.newadvent.org/summa/3125.htm#article1
st.ii-ii.q125.a002,st.ii-ii.q125,ii-ii,125,2,Is it opposed to fortitude?,II-II q.125 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2376,[],False,https://www.newadvent.org/summa/3125.htm#article2
st.ii-ii.q125.a003,st.ii-ii.q125,ii-ii,125,3,Is it a mortal sin?,II-II q.125 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1691,[],False,https://www.newadvent.org/summa/3125.htm#article3
st.ii-ii.q125.a004,st.ii-ii.q125,ii-ii,125,4,"Does it excuse from sin, or diminishes it?",II-II q.125 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2356,[],False,https://www.newadvent.org/summa/3125.htm#article4
st.ii-ii.q126.a001,st.ii-ii.q126,ii-ii,126,1,Is it a sin to be fearless?,II-II q.126 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3026,[],False,https://www.newadvent.org/summa/3126.htm#article1
st.ii-ii.q126.a002,st.ii-ii.q126,ii-ii,126,2,Is it opposed to fortitude?,II-II q.126 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1243,[],False,https://www.newadvent.org/summa/3126.htm#article2
st.ii-ii.q127.a001,st.ii-ii.q127,ii-ii,127,1,Is daring a sin?,II-II q.127 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1421,[],False,https://www.newadvent.org/summa/3127.htm#article1
st.ii-ii.q127.a002,st.ii-ii.q127,ii-ii,127,2,Is it opposed to fortitude?,II-II q.127 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1524,[],False,https://www.newadvent.org/summa/3127.htm#article2
st.ii-ii.q128.a001,st.ii-ii.q128,ii-ii,128,1,[One Article],II-II q.128 a.1,ok,8,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],7400,[],False,https://www.newadvent.org/summa/3128.htm#article1
st.ii-ii.q129.a001,st.ii-ii.q129,ii-ii,129,1,Is magnanimity about honors?,II-II q.129 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2506,[],False,https://www.newadvent.org/summa/3129.htm#article1
st.ii-ii.q129.a002,st.ii-ii.q129,ii-ii,129,2,Is magnanimity only about great honors?,II-II q.129 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4250,[],False,https://www.newadvent.org/summa/3129.htm#article2
st.ii-ii.q129.a003,st.ii-ii.q129,ii-ii,129,3,Is it a virtue?,II-II q.129 a.3,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5470,[],False,https://www.newadvent.org/summa/3129.htm#article3
st.ii-ii.q129.a004,st.ii-ii.q129,ii-ii,129,4,Is it a special virtue?,II-II q.129 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1962,[],False,https://www.newadvent.org/summa/3129.htm#article4
st.ii-ii.q129.a005,st.ii-ii.q129,ii-ii,129,5,Is it a part of fortitude?,II-II q.129 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3435,[],False,https://www.newadvent.org/summa/3129.htm#article5
st.ii-ii.q129.a006,st.ii-ii.q129,ii-ii,129,6,Its relation to confidence,II-II q.129 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3428,[],False,https://www.newadvent.org/summa/3129.htm#article6
st.ii-ii.q129.a007,st.ii-ii.q129,ii-ii,129,7,Its relation to assurance,II-II q.129 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1549,[],False,https://www.newadvent.org/summa/3129.htm#article7
st.ii-ii.q129.a008,st.ii-ii.q129,ii-ii,129,8,Its relation to goods of fortune,II-II q.129 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1346,[],False,https://www.newadvent.org/summa/3129.htm#article8
st.ii-ii.q130.a001,st.ii-ii.q130,ii-ii,130,1,Is presumption a sin?,II-II q.130 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2172,[],False,https://www.newadvent.org/summa/3130.htm#article1
st.ii-ii.q130.a002,st.ii-ii.q130,ii-ii,130,2,Is it opposed to magnanimity by excess?,II-II q.130 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2866,[],False,https://www.newadvent.org/summa/3130.htm#article2
st.ii-ii.q131.a001,st.ii-ii.q131,ii-ii,131,1,Is it a sin?,II-II q.131 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2691,[],False,https://www.newadvent.org/summa/3131.htm#article1
st.ii-ii.q131.a002,st.ii-ii.q131,ii-ii,131,2,Is it opposed to magnanimity by excess?,II-II q.131 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1590,[],False,https://www.newadvent.org/summa/3131.htm#article2
st.ii-ii.q132.a001,st.ii-ii.q132,ii-ii,132,1,Is desire of glory a sin?,II-II q.132 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4004,[],False,https://www.newadvent.org/summa/3132.htm#article1
st.ii-ii.q132.a002,st.ii-ii.q132,ii-ii,132,2,Is it opposed to magnanimity?,II-II q.132 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2086,[],False,https://www.newadvent.org/summa/3132.htm#article2
st.ii-ii.q132.a003,st.ii-ii.q132,ii-ii,132,3,Is it a mortal sin?,II-II q.132 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2895,[],False,https://www.newadvent.org/summa/3132.htm#article3
st.ii-ii.q132.a004,st.ii-ii.q132,ii-ii,132,4,Is it a capital vice?,II-II q.132 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2225,[],False,https://www.newadvent.org/summa/3132.htm#article4
st.ii-ii.q132.a005,st.ii-ii.q132,ii-ii,132,5,Its daughters,II-II q.132 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1986,[],False,https://www.newadvent.org/summa/3132.htm#article5
st.ii-ii.q133.a001,st.ii-ii.q133,ii-ii,133,1,Is pusillanimity a sin?,II-II q.133 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2878,[],False,https://www.newadvent.org/summa/3133.htm#article1
st.ii-ii.q133.a002,st.ii-ii.q133,ii-ii,133,2,To what virtue is it opposed?,II-II q.133 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2286,[],False,https://www.newadvent.org/summa/3133.htm#article2
st.ii-ii.q134.a001,st.ii-ii.q134,ii-ii,134,1,Is magnificence a virtue?,II-II q.134 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],1953,[],False,https://www.newadvent.org/summa/3134.htm#article1
st.ii-ii.q134.a002,st.ii-ii.q134,ii-ii,134,2,Is it a special virtue?,II-II q.134 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3081,[],False,https://www.newadvent.org/summa/3134.htm#article2
st.ii-ii.q134.a003,st.ii-ii.q134,ii-ii,134,3,What is its matter?,II-II q.134 a.3,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2935,[],False,https://www.newadvent.org/summa/3134.htm#article3
st.ii-ii.q134.a004,st.ii-ii.q134,ii-ii,134,4,Is it a part of fortitude?,II-II q.134 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2500,[],False,https://www.newadvent.org/summa/3134.htm#article4
st.ii-ii.q135.a001,st.ii-ii.q135,ii-ii,135,1,Is meanness a vice?,II-II q.135 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3041,[],False,https://www.newadvent.org/summa/3135.htm#article1
st.ii-ii.q135.a002,st.ii-ii.q135,ii-ii,135,2,The vice opposed to it,II-II q.135 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1790,[],False,https://www.newadvent.org/summa/3135.htm#article2
st.ii-ii.q136.a001,st.ii-ii.q136,ii-ii,136,1,Is patience a virtue?,II-II q.136 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2420,[],False,https://www.newadvent.org/summa/3136.htm#article1
st.ii-ii.q136.a002,st.ii-ii.q136,ii-ii,136,2,Is it the greatest of the virtues?,II-II q.136 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2083,[],False,https://www.newadvent.org/summa/3136.htm#article2
st.ii-ii.q136.a003,st.ii-ii.q136,ii-ii,136,3,Can it be had without grace?,II-II q.136 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2215,[],False,https://www.newadvent.org/summa/3136.htm#article3
st.ii-ii.q136.a004,st.ii-ii.q136,ii-ii,136,4,Is it a part of fortitude?,II-II q.136 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3250,[],False,https://www.newadvent.org/summa/3136.htm#article4
st.ii-ii.q136.a005,st.ii-ii.q136,ii-ii,136,5,Is it the same as longanimity?,II-II q.136 a.5,ok,2,"[""resp"", ""ad""]",[],2537,[],False,https://www.newadvent.org/summa/3136.htm#article5
st.ii-ii.q137.a001,st.ii-ii.q137,ii-ii,137,1,Is perseverance a virtue?,II-II q.137 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],4514,[],False,https://www.newadvent.org/summa/3137.htm#article1
st.ii-ii.q137.a002,st.ii-ii.q137,ii-ii,137,2,Is it a part of fortitude?,II-II q.137 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2044,[],False,https://www.newadvent.org/summa/3137.htm#article2
st.ii-ii.q137.a003,st.ii-ii.q137,ii-ii,137,3,Its relation to constancy,II-II q.137 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1520,[],False,https://www.newadvent.org/summa/3137.htm#article3
st.ii-ii.q137.a004,st.ii-ii.q137,ii-ii,137,4,Does it need the help of grace?,II-II q.137 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2225,[],False,https://www.newadvent.org/summa/3137.htm#article4
st.ii-ii.q138.a001,st.ii-ii.q138,ii-ii,138,1,Effeminacy,II-II q.138 a.1,partial,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2957,"[""leading_unlabeled_paragraph_skipped""]",False,https://www.newadvent.org/summa/3138.htm#article1
st.ii-ii.q138.a002,st.ii-ii.q138,ii-ii,138,2,Pertinacity,II-II q.138 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1702,[],False,https://www.newadvent.org/summa/3138.htm#article2
st.ii-ii.q139.a001,st.ii-ii.q139,ii-ii,139,1,Is fortitude a gift?,II-II q.139 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2068,[],False,https://www.newadvent.org/summa/3139.htm#article1
